label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
juego de mesa,4,4,94,78,juego_mesa 33.jpeg,100,100
juego de mesa,28,41,105,89,juego_mesa 34.jpeg,300,168
juego de mesa,121,5,110,66,juego_mesa 34.jpeg,300,168
juego de mesa,153,82,53,37,juego_mesa 34.jpeg,300,168
juego de mesa,244,87,56,51,juego_mesa 34.jpeg,300,168
juego de mesa,107,139,92,29,juego_mesa 34.jpeg,300,168
juego de mesa,117,74,158,99,juego_mesa 35.jpeg,275,183
juego de mesa,79,147,60,33,juego_mesa 35.jpeg,275,183
juego de mesa,4,51,157,94,juego_mesa 35.jpeg,275,183
juego de mesa,5,93,220,132,juego_mesa 36.jpeg,225,225
juego de mesa,18,12,189,191,juego_mesa 37.jpeg,225,225
juego de mesa,0,1,100,89,juego_mesa 38.jpeg,100,100
juego de mesa,23,24,46,75,juego_mesa 39.jpeg,100,100
juego de mesa,59,2,41,69,juego_mesa 39.jpeg,100,100
juego de mesa,73,53,27,47,juego_mesa 39.jpeg,100,100
juego de mesa,13,1,71,95,juego_mesa 4.jpeg,100,100
juego de mesa,12,9,78,81,juego_mesa 40.jpeg,100,100
juego de mesa,5,6,99,88,juego_mesa 41.jpeg,225,225
juego de mesa,113,46,112,107,juego_mesa 41.jpeg,225,225
juego de mesa,4,146,214,73,juego_mesa 41.jpeg,225,225
juego de mesa,25,5,150,54,juego_mesa 42.jpeg,209,241
juego de mesa,25,66,154,44,juego_mesa 42.jpeg,209,241
juego de mesa,33,116,160,35,juego_mesa 42.jpeg,209,241
juego de mesa,9,165,167,50,juego_mesa 42.jpeg,209,241
juego de mesa,107,57,23,78,juego_mesa 43.jpeg,275,183
juego de mesa,0,0,259,194,juego_mesa 44.jpeg,259,194
juego de mesa,129,6,106,70,juego_mesa 45.jpeg,275,183
juego de mesa,133,80,142,103,juego_mesa 45.jpeg,275,183
juego de mesa,8,13,112,64,juego_mesa 46.jpeg,326,155
juego de mesa,116,60,74,57,juego_mesa 46.jpeg,326,155
juego de mesa,12,89,109,59,juego_mesa 46.jpeg,326,155
juego de mesa,198,84,110,66,juego_mesa 46.jpeg,326,155
juego de mesa,210,20,111,61,juego_mesa 46.jpeg,326,155
juego de mesa,120,6,83,40,juego_mesa 46.jpeg,326,155
juego de mesa,0,36,220,146,juego_mesa 47.jpeg,225,225
juego de mesa,12,7,82,86,juego_mesa 5.jpeg,100,100
juego de mesa,32,21,175,87,juego_mesa 50.jpeg,225,225
juego de mesa,35,96,141,49,juego_mesa 50.jpeg,225,225
juego de mesa,31,119,128,45,juego_mesa 50.jpeg,225,225
juego de mesa,18,145,132,50,juego_mesa 50.jpeg,225,225
juego de mesa,8,4,94,89,juego_mesa 51.jpeg,299,168
juego de mesa,4,99,104,63,juego_mesa 51.jpeg,299,168
juego de mesa,110,90,98,73,juego_mesa 51.jpeg,299,168
juego de mesa,212,86,84,78,juego_mesa 51.jpeg,299,168
juego de mesa,210,2,79,67,juego_mesa 51.jpeg,299,168
juego de mesa,108,6,107,79,juego_mesa 51.jpeg,299,168
juego de mesa,5,50,217,131,juego_mesa 52.jpeg,225,225
juego de mesa,61,31,131,126,juego_mesa 53.jpeg,275,183
juego de mesa,1,4,265,175,juego_mesa 54.jpeg,266,189
juego de mesa,31,42,161,143,juego_mesa 55.jpeg,225,225
juego de mesa,1,26,222,172,juego_mesa 56.jpeg,225,225
juego de mesa,33,61,88,86,juego_mesa 57.jpeg,260,194
juego de mesa,130,74,77,102,juego_mesa 57.jpeg,260,194
juego de mesa,118,2,96,69,juego_mesa 57.jpeg,260,194
juego de mesa,71,163,66,29,juego_mesa 57.jpeg,260,194
juego de mesa,36,59,127,161,juego_mesa 58.jpeg,195,258
juego de mesa,0,0,298,166,juego_mesa 59.jpeg,300,168
juego de mesa,14,21,61,93,juego_mesa 6.jpeg,225,225
juego de mesa,11,122,120,79,juego_mesa 6.jpeg,225,225
juego de mesa,132,112,88,104,juego_mesa 6.jpeg,225,225
juego de mesa,98,20,110,79,juego_mesa 6.jpeg,225,225
juego de mesa,1,1,284,176,juego_mesa 60.jpeg,285,177
juego de mesa,4,7,159,108,juego_mesa 61.jpeg,225,225
juego de mesa,26,119,197,106,juego_mesa 61.jpeg,225,225
juego de mesa,4,3,220,219,juego_mesa 62.jpeg,224,224
juego de mesa,68,3,170,158,juego_mesa 63.jpeg,300,168
juego de mesa,9,73,64,47,juego_mesa 64.jpeg,225,225
juego de mesa,83,67,80,41,juego_mesa 64.jpeg,225,225
juego de mesa,114,110,88,54,juego_mesa 64.jpeg,225,225
juego de mesa,31,117,81,54,juego_mesa 64.jpeg,225,225
juego de mesa,1,3,97,87,juego_mesa 66.jpeg,100,100
juego de mesa,86,40,14,43,juego_mesa 67.jpeg,100,100
juego de mesa,13,16,197,192,juego_mesa 68.jpeg,226,223
juego de mesa,66,6,91,219,juego_mesa 69.jpeg,225,225
juego de mesa,26,13,164,175,juego_mesa 7.jpeg,220,229
juego de mesa,118,105,69,31,juego_mesa 70.jpeg,275,183
juego de mesa,77,28,137,101,juego_mesa 71.jpeg,300,168
juego de mesa,12,9,90,84,juego_mesa 8.jpeg,225,225
juego de mesa,81,130,1,1,juego_mesa 8.jpeg,225,225
juego de mesa,57,89,161,74,juego_mesa 8.jpeg,225,225
juego de mesa,20,19,187,184,juego_mesa 9.jpeg,225,225
