label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
Articulos de Jardin,299,291,200,374,Articulos de Jardin (23).jpg,800,800
Articulos de Jardin,539,319,215,453,Articulos de Jardin (23).jpg,800,800
Articulos de Jardin,0,409,228,333,Articulos de Jardin (24).jpg,1001,1001
Articulos de Jardin,173,499,228,392,Articulos de Jardin (24).jpg,1001,1001
Articulos de Jardin,414,569,194,327,Articulos de Jardin (24).jpg,1001,1001
Articulos de Jardin,640,558,237,329,Articulos de Jardin (24).jpg,1001,1001
Articulos de Jardin,176,189,214,302,Articulos de Jardin (24).jpg,1001,1001
Articulos de Jardin,506,351,208,289,Articulos de Jardin (24).jpg,1001,1001
Articulos de Jardin,163,738,580,547,Articulos de Jardin (25).jpg,1200,1500
Articulos de Jardin,722,385,467,644,Articulos de Jardin (25).jpg,1200,1500
Articulos de Jardin,0,131,535,574,Articulos de Jardin (25).jpg,1200,1500
Articulos de Jardin,36,70,512,400,Articulos de Jardin (26).jpg,700,700
Articulos de Jardin,455,420,62,92,Articulos de Jardin (26).jpg,700,700
Articulos de Jardin,396,494,75,124,Articulos de Jardin (26).jpg,700,700
Articulos de Jardin,502,496,65,125,Articulos de Jardin (26).jpg,700,700
Articulos de Jardin,571,442,75,237,Articulos de Jardin (26).jpg,700,700
Articulos de Jardin,94,209,602,453,Articulos de Jardin (27).jpg,800,800
Articulos de Jardin,0,46,458,366,Articulos de Jardin (28).jpg,458,458
Articulos de Jardin,331,52,326,649,Articulos de Jardin (29).jpg,1280,720
Articulos de Jardin,717,64,186,634,Articulos de Jardin (29).jpg,1280,720
Articulos de Jardin,993,6,263,702,Articulos de Jardin (29).jpg,1280,720
Articulos de Jardin,48,441,147,126,Articulos de Jardin (3).avif,900,600
Articulos de Jardin,93,216,153,307,Articulos de Jardin (3).avif,900,600
Articulos de Jardin,206,297,202,257,Articulos de Jardin (3).avif,900,600
Articulos de Jardin,434,319,189,241,Articulos de Jardin (3).avif,900,600
Articulos de Jardin,658,256,242,305,Articulos de Jardin (3).avif,900,600
Articulos de Jardin,60,31,483,464,Articulos de Jardin (3).jpeg,569,520
Articulos de Jardin,273,89,48,211,Articulos de Jardin (3).jpg,350,350
Articulos de Jardin,210,85,43,200,Articulos de Jardin (3).jpg,350,350
Articulos de Jardin,147,82,43,194,Articulos de Jardin (3).jpg,350,350
Articulos de Jardin,97,80,39,180,Articulos de Jardin (3).jpg,350,350
Articulos de Jardin,54,80,34,170,Articulos de Jardin (3).jpg,350,350
Articulos de Jardin,7,79,33,158,Articulos de Jardin (3).jpg,350,350
Articulos de Jardin,753,334,314,696,Articulos de Jardin (3).png,1080,1080
Articulos de Jardin,474,245,219,480,Articulos de Jardin (3).png,1080,1080
Articulos de Jardin,277,213,167,360,Articulos de Jardin (3).png,1080,1080
Articulos de Jardin,144,199,130,288,Articulos de Jardin (3).png,1080,1080
Articulos de Jardin,33,191,111,265,Articulos de Jardin (3).png,1080,1080
Articulos de Jardin,47,259,901,476,Articulos de Jardin (3).webp,1000,1000
Articulos de Jardin,444,150,248,267,Articulos de Jardin (30).jpg,695,520
Articulos de Jardin,4,145,241,269,Articulos de Jardin (30).jpg,695,520
Articulos de Jardin,202,167,253,272,Articulos de Jardin (30).jpg,695,520
Articulos de Jardin,21,814,242,300,Articulos de Jardin (31).jpg,980,1281
Articulos de Jardin,398,800,218,253,Articulos de Jardin (31).jpg,980,1281
Articulos de Jardin,423,1011,322,234,Articulos de Jardin (31).jpg,980,1281
Articulos de Jardin,496,951,311,198,Articulos de Jardin (31).jpg,980,1281
Articulos de Jardin,92,275,151,286,Articulos de Jardin (32).jpg,1000,1000
Articulos de Jardin,34,65,945,934,Articulos de Jardin (32).jpg,1000,1000
Articulos de Jardin,75,52,848,901,Articulos de Jardin (33).jpg,1000,1000
Articulos de Jardin,291,126,326,783,Articulos de Jardin (34).jpg,1000,1000
Articulos de Jardin,1073,483,689,1006,Articulos de Jardin (35).jpg,2496,1680
Articulos de Jardin,70,166,113,392,Articulos de Jardin (36).jpg,640,640
Articulos de Jardin,258,129,119,384,Articulos de Jardin (36).jpg,640,640
Articulos de Jardin,459,86,114,362,Articulos de Jardin (36).jpg,640,640
Articulos de Jardin,102,215,290,400,Articulos de Jardin (37).jpg,1600,700
Articulos de Jardin,751,285,336,410,Articulos de Jardin (37).jpg,1600,700
Articulos de Jardin,682,90,292,330,Articulos de Jardin (37).jpg,1600,700
Articulos de Jardin,333,164,455,437,Articulos de Jardin (37).jpg,1600,700
Articulos de Jardin,303,129,253,319,Articulos de Jardin (38).jpg,700,545
Articulos de Jardin,60,96,472,470,Articulos de Jardin (39).jpg,600,600
Articulos de Jardin,26,89,425,435,Articulos de Jardin (4).jpg,475,633
Articulos de Jardin,560,90,344,1318,Articulos de Jardin (4).png,1500,1500
Articulos de Jardin,506,167,136,204,Articulos de Jardin (4).webp,1138,459
Articulos de Jardin,43,52,275,556,Articulos de Jardin (5).jpg,508,668
Articulos de Jardin,276,238,193,216,Articulos de Jardin (5).jpg,508,668
Articulos de Jardin,266,407,980,787,Articulos de Jardin (5).png,1620,1620
Articulos de Jardin,81,38,341,446,Articulos de Jardin (5).webp,500,494
Articulos de Jardin,42,14,316,374,Articulos de Jardin (6).jpg,400,400
Articulos de Jardin,20,59,98,409,Articulos de Jardin (6).webp,500,492
Articulos de Jardin,148,60,160,407,Articulos de Jardin (6).webp,500,492
Articulos de Jardin,344,17,133,449,Articulos de Jardin (6).webp,500,492
Articulos de Jardin,156,37,701,925,Articulos de Jardin (7).jpg,1000,1000
Articulos de Jardin,20,15,460,376,Articulos de Jardin (7).webp,500,409
Articulos de Jardin,18,23,74,405,Articulos de Jardin (8).jpg,449,450
Articulos de Jardin,98,18,160,396,Articulos de Jardin (8).jpg,449,450
Articulos de Jardin,228,10,112,431,Articulos de Jardin (8).jpg,449,450
Articulos de Jardin,351,9,79,427,Articulos de Jardin (8).jpg,449,450
Articulos de Jardin,189,90,52,79,Articulos de Jardin (8).webp,411,500
Articulos de Jardin,229,99,63,70,Articulos de Jardin (8).webp,411,500
Articulos de Jardin,282,101,90,67,Articulos de Jardin (8).webp,411,500
Articulos de Jardin,184,175,74,90,Articulos de Jardin (8).webp,411,500
Articulos de Jardin,243,209,49,59,Articulos de Jardin (8).webp,411,500
Articulos de Jardin,272,175,94,93,Articulos de Jardin (8).webp,411,500
Articulos de Jardin,177,280,83,86,Articulos de Jardin (8).webp,411,500
Articulos de Jardin,243,288,52,71,Articulos de Jardin (8).webp,411,500
Articulos de Jardin,286,281,74,82,Articulos de Jardin (8).webp,411,500
Articulos de Jardin,309,365,48,96,Articulos de Jardin (8).webp,411,500
Articulos de Jardin,247,375,66,90,Articulos de Jardin (8).webp,411,500
Articulos de Jardin,178,373,74,96,Articulos de Jardin (8).webp,411,500
Articulos de Jardin,138,0,260,499,Articulos de Jardin (8).webp,411,500
Articulos de Jardin,166,540,243,348,Articulos de Jardin (9).jpg,980,980
Articulos de Jardin,411,517,256,345,Articulos de Jardin (9).jpg,980,980
Articulos de Jardin,670,432,162,358,Articulos de Jardin (9).jpg,980,980
Articulos de Jardin,82,10,168,229,Articulos de Jardin (9).webp,320,240
