label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
productos de limpieza,92,43,295,525,100719_5dea0638-2cd2-423c-84d3-8b854cadceb5_500x2.jpg,500,636
productos de limpieza,120,33,269,564,100720_84b60c8f-634b-4ec5-b067-ce28860ae0e2_500x2.jpg,500,636
productos de limpieza,104,24,271,579,100722_e3f8e7e8-2a4c-4d5e-bdd7-3c8497ebb257_500x2.jpg,500,636
productos de limpieza,101,45,289,536,100725_67278ed1-1da0-4807-9d01-065c069a6042_500x2.jpg,500,636
productos de limpieza,151,136,411,817,100751_7b0d5aef-d994-4bad-9d8b-22b572e36ff2_800x2.jpg,800,1016
productos de limpieza,34,53,434,523,100757_92cf8019-0286-4708-b027-28bf4a1c4eda_500x2.jpg,500,636
productos de limpieza,93,64,315,520,100764_500x2.jpg,500,636
productos de limpieza,112,50,314,541,100767_574f22bd-6751-4e56-a3b2-5a3b6b599659_500x2.jpg,500,636
productos de limpieza,20,81,460,469,100768_20b69571-12f1-4d36-9cbf-0299e1ef385e_500x2.jpg,500,636
productos de limpieza,85,41,303,536,100799_46bb2576-1fcd-440b-bbd2-653392867689_500x2.jpg,500,636
productos de limpieza,91,49,337,530,100801_7399f190-ac75-4576-b316-8984ce299310_500x2.jpg,500,636
productos de limpieza,75,70,322,507,100803_500x2.jpg,500,636
productos de limpieza,20,107,739,793,100804_a20ea7dc-a0f6-49b9-b299-4febf1444461_800x2.png,800,1017
productos de limpieza,83,23,348,575,100841_d521dfa7-24d3-4f60-b3fb-8a74be421f5d_500x2.jpg,500,636
productos de limpieza,55,41,417,550,100858_500x2.jpg,500,636
productos de limpieza,75,170,642,672,100864_800x2.png,800,1017
productos de limpieza,194,69,476,860,100877_800x2.png,800,1017
productos de limpieza,115,94,626,809,100883_47f61d42-5247-4075-b73c-35fab5a6f8ff_800x2.jpg,800,1017
productos de limpieza,83,16,293,582,100897_a7bae11d-522d-418c-a41c-8bf3b7560c7f_500x2.jpg,500,636
productos de limpieza,112,53,265,518,100898_e07d2ccc-623b-47b8-94c8-847a43dd29d7_500x2.jpg,500,636
productos de limpieza,142,28,206,570,100926_500x2.jpg,500,636
productos de limpieza,46,33,408,554,100930_500x2.jpg,500,636
productos de limpieza,108,47,307,523,100932_e4b8cfbb-45b1-4321-b937-75e08d5344ed_500x2.jpg,500,636
productos de limpieza,53,60,363,507,100949_500x2.jpg,500,636
productos de limpieza,138,38,242,562,100950_97ddd821-2f21-4b63-b2b9-4aeaf1656924_500x2.jpg,500,636
productos de limpieza,98,46,324,551,100951_500x2.jpg,500,636
productos de limpieza,124,46,231,545,100953_500x2.jpg,500,636
productos de limpieza,88,44,326,555,100954_500x2.jpg,500,636
productos de limpieza,101,45,604,906,PL100939_800x2.jpg,800,1017
productos de limpieza,105,84,608,880,PL100943_800x2.jpg,800,1016
productos de limpieza,125,87,454,831,PL100989_800x2.jpg,800,1016
