label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
Muebles,350,204,1933,1168,bases-de-cama.jpg,2600,1400
Muebles,46,138,536,210,cama-matrimonial-vs-cama-king-size_600x600.jpg,597,397
Muebles,239,277,525,378,colchones-y-camas-para-tu-descanso.jpg,768,768
Muebles,2,446,312,318,colchones-y-camas-para-tu-descanso.jpg,768,768
Muebles,140,305,760,595,dormitorio-amarillo-con-vigas-madera-00538240_8dcaec97_900x900.jpg,900,900
Muebles,5,3,892,550,dxxi-comedor-caggiano-web-05.jpg,940,581
Muebles,2,91,338,166,icon-3cuerpos-fv-2.jpg,344,344
Muebles,1,63,239,96,image24.jpeg,284,177
Muebles,1,15,271,152,image29.jpeg,273,185
Muebles,0,98,225,127,images37.jpg,225,225
Muebles,35,50,208,92,images43.jpg,280,180
Muebles,2,62,216,102,images5.jpg,224,224
Muebles,24,127,185,67,images59.jpg,225,225
Muebles,25,59,233,77,images61.jpg,287,175
Muebles,12,23,225,145,images63.jpg,275,183
Muebles,5,6,1895,914,imgLineaHotelera2.jpg,1900,920
Muebles,33,65,348,187,img_colchones1.jpg,430,280
Muebles,83,455,993,361,mesa-comedor-extensible-metal-acero-ceramica-xenon-diseno-moderna-novedad-ramiro-tarazona.jpg,1200,900
Muebles,36,379,1013,623,mesa-comedor-industrial-venecia-915644.jpg,1080,1080
Muebles,5,5,867,995,mesa-comedor-modelo-vidrio-centro-rectangular.jpg,872,1000
Muebles,19,129,323,188,mesa-kronos-m601.jpg,342,342
Muebles,110,500,1074,685,portada-mesa-comedor-kenay-kt9-U1701096938021VEG-1248x1248MujerHoy.JPG.jpg,1248,1248
Muebles,9,144,266,150,smart_rest_a.jpg,280,309
Muebles,40,226,337,137,sofC3A1-sebastiC3A1n-gris-2-cuerpos.jpg,380,455
Muebles,18,160,559,333,sofa-3-cuerpos-reclinable-rusty-01.jpg,600,600
Muebles,108,127,907,443,sofa-fijo-nairobi.jpg,1078,654
Muebles,324,335,593,227,sofasysillonesm.jpg,1200,666
Muebles,88,403,225,174,sofasysillonesm.jpg,1200,666
Muebles,861,489,167,124,sofasysillonesm.jpg,1200,666
Muebles,5,270,907,285,tapizados-tela-beneficios-1080x675.jpg,1080,675
Muebles,948,390,132,191,tapizados-tela-beneficios-1080x675.jpg,1080,675
Muebles,16,133,1172,708,w-hotels-eu-bed_lrg.jpg,1200,888
Decoración,545,748,303,242,00466585_b5c66840_1500x2000.jpg,1500,2000
Decoración,895,907,215,130,00466585_b5c66840_1500x2000.jpg,1500,2000
Decoración,285,906,209,164,00466585_b5c66840_1500x2000.jpg,1500,2000
Decoración,258,1083,192,216,00466585_b5c66840_1500x2000.jpg,1500,2000
Decoración,249,607,276,289,00466585_b5c66840_1500x2000.jpg,1500,2000
Decoración,754,577,246,299,00506955_4389d3ca_2000x1355.jpg,2000,1355
Decoración,1078,580,231,283,00506955_4389d3ca_2000x1355.jpg,2000,1355
Decoración,358,189,643,775,00517094_b8459713_1598x2000.jpg,1598,2000
Decoración,40,899,214,207,00525557-cuadro-en-recibidor_de6fab99_1335x2000.jpg,1335,2000
Decoración,254,902,214,204,00525557-cuadro-en-recibidor_de6fab99_1335x2000.jpg,1335,2000
Decoración,492,33,202,229,08va-de-paisajes-1605090410.jpg,1365,915
Decoración,702,48,271,220,08va-de-paisajes-1605090410.jpg,1365,915
Decoración,303,54,186,153,08va-de-paisajes-1605090410.jpg,1365,915
Decoración,162,196,325,183,08va-de-paisajes-1605090410.jpg,1365,915
Decoración,1036,263,180,132,08va-de-paisajes-1605090410.jpg,1365,915
Decoración,871,272,155,132,08va-de-paisajes-1605090410.jpg,1365,915
Decoración,11,32,378,195,0c8ec079d9923fb7f81f75562184d6bf.png,400,400
Decoración,1,113,1139,542,1140-oriental-rug-esp.jpg,1140,655
Decoración,369,238,77,103,1366_2000.jpeg,1080,791
Decoración,76,51,169,318,1366_2000.jpeg,1080,791
Decoración,586,167,214,332,1366_20002.jpeg,1366,1366
Decoración,156,141,162,329,16661964465099.png,1200,800
Decoración,977,4,144,173,16661964465099.png,1200,800
Decoración,739,105,130,198,16661964465099.png,1200,800
Decoración,501,0,323,394,3224658000015_2_r.jpg,1000,1000
Decoración,226,112,207,252,3224658000015_2_r.jpg,1000,1000
Decoración,28,366,242,315,3224658000015_2_r.jpg,1000,1000
Decoración,192,7,349,243,3225011000024_2.jpg,1000,1000
Decoración,666,17,263,325,3225011000024_2.jpg,1000,1000
Decoración,116,550,1395,835,473e4d2f6646ec40e15be5066402f615.jpg,1560,1560
Decoración,24,384,456,254,50690dad4828c375d31312397200e79f.jpg,480,640
Decoración,125,97,341,443,50a04c1793f56bdb644d991bdc0c8e83.jpg,736,869
Decoración,33,100,813,438,61xjkIpeUtL._AC_UF8941000_QL80_.jpg,894,894
Decoración,33,464,717,550,661cbaa5136e01f93ca31b584fd7296f.jpg,750,1047
Decoración,27,100,1550,855,713SyhVMyjL.jpg,1600,1600
Decoración,1,399,931,326,8-5.png,940,788
Decoración,71,0,166,115,8-5.png,940,788
Decoración,328,42,244,178,8af488d8-810f-4efa-9c07-2b6cc735bd10.png,723,380
Decoración,339,425,483,253,AMBIENTE-NOVEDADES-MYSTICA-1024x678.jpg,1024,678
Decoración,734,618,143,376,Ban25CC2583o2520con2520alfombra.jpg,1600,2396
Decoración,293,1829,955,567,Ban25CC2583o2520con2520alfombra.jpg,1600,2396
Decoración,1,203,499,225,D_NQ_NP_838596-MLC53533380484_012023-O.webp,500,434
Decoración,170,1,282,203,EG75355_2.jpg,900,900
Decoración,96,549,194,132,EG75355_2.jpg,900,900
Decoración,403,349,109,184,EG75355_2.jpg,900,900
Decoración,250,4,179,134,Lamparas-de-techo-para-dormitorios-de-todo-tipo.jpg,660,440
Decoración,44,127,931,772,PS1-Unicorns.jpg,1023,1023
Decoración,173,48,570,446,ainting-frames-house-wall-painting-watercolor-painting-rectangle-photography.png,920,550
Decoración,449,371,229,243,aire-retro.jpg,1024,1365
Decoración,466,605,182,241,aire-retro.jpg,1024,1365
Decoración,260,636,218,199,aire-retro.jpg,1024,1365
Decoración,48,503,207,173,aire-retro.jpg,1024,1365
Decoración,264,445,177,184,aire-retro.jpg,1024,1365
Decoración,682,450,168,156,aire-retro.jpg,1024,1365
Decoración,9,350,789,238,alfombra-asia.jpg,800,600
Decoración,352,55,43,52,alfombra-asia.jpg,800,600
Decoración,334,659,392,541,alfombra-ceramica-1577930190.jpg,1200,1200
Decoración,33,265,641,408,alfombra-frise-boutique-200x290-baniano.jpg,800,800
Decoración,129,283,472,302,alfombra-frise-olga-azul.jpg,800,600
Decoración,174,34,93,119,alfombra-frise-olga-azul.jpg,800,600
Decoración,126,1129,810,424,alfombra-recibidor-proyecto-pia-capdevila-1666091886.jpg,1075,1613
Decoración,293,154,235,232,alfombra-salon-dos-sofas-ambiente-piel-blanca-1024x768.jpg,1024,768
Decoración,138,131,79,75,alfombra-salon-dos-sofas-ambiente-piel-blanca-1024x768.jpg,1024,768
Decoración,598,134,72,67,alfombra-salon-dos-sofas-ambiente-piel-blanca-1024x768.jpg,1024,768
Decoración,121,494,680,215,alfombra-salon-dos-sofas-ambiente-piel-blanca-1024x768.jpg,1024,768
Decoración,17,422,981,557,alfombra1-1024x1024.jpg,1024,1024
Decoración,77,353,324,400,alfombras-de-pasillo-II.jpg,564,762
Decoración,2,80,1070,1106,aying-Rugs-Mat-Saudi-Uzbekistan-Middle-East-Turkey-Soft-Carpet-Rugs-Factory.webp,1594,1280
Decoración,258,154,317,229,casa-decor-2017-espacio-procolor-maribel-baballero-e-ismael-barajas-001-1.jpg,666,724
Decoración,738,56,280,318,cuadros-en-el-salon-las-mejores-ideas-para-introducir-arte-en-tu-sala-de-estar.webp,1440,862
Decoración,80,22,475,272,cuadros-para-salon-para-crear.jpg,600,600
Decoración,337,106,404,235,decoracion-contemporanea-cuadro-paisaje.jpg,1200,742
Decoración,895,131,232,225,decoracion-contemporanea-cuadro-paisaje.jpg,1200,742
Decoración,287,132,594,256,decorar-con-los-cuadros.jpg,1200,900
Decoración,9,675,1191,178,decorar-con-los-cuadros.jpg,1200,900
Decoración,754,9,521,409,dining-room-royalty-free-image-1691333466.jpg,2121,1414
Decoración,550,19,131,141,dormitorio-rustico-alfombra1-t.jpg,1240,744
Decoración,4,415,1236,315,dormitorio-rustico-alfombra1-t.jpg,1240,744
Decoración,168,114,256,348,elle-como-decorar-con-cuadros-1571153006.jpg,1080,1345
Decoración,424,22,162,209,elle-como-decorar-con-cuadros-1571153006.jpg,1080,1345
Decoración,741,35,256,313,elle-como-decorar-con-cuadros-1571153006.jpg,1080,1345
Decoración,733,348,273,382,elle-como-decorar-con-cuadros-1571153006.jpg,1080,1345
Decoración,183,482,541,298,elle-como-decorar-con-cuadros-1571153006.jpg,1080,1345
Decoración,274,233,164,232,elle-como-decorar-con-cuadros-2-1571153145.jpg,928,1148
Decoración,428,107,162,214,elle-como-decorar-con-cuadros-2-1571153145.jpg,928,1148
Decoración,261,31,183,230,elle-como-decorar-con-cuadros-2-1571153145.jpg,928,1148
Decoración,51,289,224,157,elle-como-decorar-con-cuadros-2-1571153145.jpg,928,1148
Decoración,217,9,272,380,escoger-lamparas-de-techo.jpg,1800,1200
Decoración,1070,7,265,433,escoger-lamparas-de-techo.jpg,1800,1200
Decoración,525,430,206,312,escoger-lamparas-de-techo.jpg,1800,1200
Decoración,656,67,1817,1805,feston_alfombras-de-lana-scaled.jpg,2560,1920
Decoración,356,4,299,351,gJ5dxH-portada.jpg,1284,567
Decoración,116,140,260,336,gJ5dxH-portada.jpg,1284,567
Decoración,655,139,306,363,gJ5dxH-portada.jpg,1284,567
Decoración,896,27,325,291,gJ5dxH-portada.jpg,1284,567
Decoración,380,6,206,250,gran11sophie2.jpg,1024,683
Decoración,60,78,489,346,imagen-cuadro-bruma-bjorksta-de-ikea_00000000_de97608b_230518183952_600x600.jpg,600,600
Decoración,475,350,102,130,lampara-mesa.jpg,1024,683
Decoración,769,250,231,167,lampara-mesa.jpg,1024,683
Decoración,842,11,87,188,lampara-mesa.jpg,1024,683
Decoración,826,474,160,175,lampara-mesa.jpg,1024,683
Decoración,37,456,161,193,lampara-mesa.jpg,1024,683
Decoración,46,240,138,182,lampara-mesa.jpg,1024,683
Decoración,39,14,166,186,lampara-mesa.jpg,1024,683
Decoración,205,289,153,189,lampara-mimbre-redonda.jpg,564,854
Decoración,431,221,338,447,lampara-seta-negra-en-mesa-con-esculturas-y-libro_a97a5b6a_1280x794.jpg,1280,794
Decoración,178,224,44,159,lampara-suspension-dimple-slamp-960x960.jpg,960,960
Decoración,248,197,44,172,lampara-suspension-dimple-slamp-960x960.jpg,960,960
Decoración,314,163,56,204,lampara-suspension-dimple-slamp-960x960.jpg,960,960
Decoración,394,142,61,221,lampara-suspension-dimple-slamp-960x960.jpg,960,960
Decoración,714,79,263,526,man-looks-at-of-the-garden-of-earthly-delights-triptych-by-news-photo-1652800725.jpg,1024,683
Decoración,556,286,349,458,mdm-lampara-de-tech00522746_afdb3ce8_1500x2000.jpg,1500,2000
Decoración,3,417,681,328,mejores-materiales-alfombras-hola-decoracion-m.jpg,745,745
Decoración,1206,34,855,720,pexels-vecislavas-popa-1571463.jpg,3399,2266
Decoración,101,3,819,1000,pinturas-abstractas-1024x1024.jpg,1024,1024
Decoración,612,14,335,518,regnskur-pantalla-para-lampara-de-techo-ovalado-rosado__1111392_ph179015_s5.jpg,1400,1867
Decoración,785,159,516,772,rincon-del-salon-con-mesa-y-lampara-de-techo-00535978_o_b98316e0_1460x2000.jpg,1460,2000
Decoración,456,209,446,233,salaWaCuadros01-1024x1024.jpg,1024,1024
Decoración,653,5,415,605,torared-pantalla-para-lampara-de-techo-junco-hecho-a-mano__0764655_pe753260_s5.jpg,1400,1400
Electrodomésticos,495,31,203,314,100x100_2.jpg,1200,651
Electrodomésticos,500,284,190,327,100x100_2.jpg,1200,651
Electrodomésticos,345,267,130,270,100x100_2.jpg,1200,651
Electrodomésticos,1,149,473,451,10799630_1.jpg,480,600
Electrodomésticos,534,327,93,138,1105-Horno-53-x-60-cms.jpg,1024,768
Electrodomésticos,164,311,160,112,1105-Horno-53-x-60-cms.jpg,1024,768
Electrodomésticos,563,107,657,850,1366_2000.jpg,1366,1025
Electrodomésticos,825,241,217,206,1366_20002.jpeg,1366,911
Electrodomésticos,824,440,220,214,1366_20002.jpeg,1366,911
Electrodomésticos,391,284,512,471,1366_20003.jpg,1366,854
Electrodomésticos,507,56,438,415,15660.jpg,960,878
Electrodomésticos,506,445,445,412,15660.jpg,960,878
Electrodomésticos,476,22,1014,1528,1640961358560_1333782-02.jpg,2000,1600
Electrodomésticos,144,48,532,800,1710-4.jpg,800,898
Electrodomésticos,42,55,279,293,18139144_lavadoras-autodosificacion-detergente.jpg,600,400
Electrodomésticos,189,3,816,1197,3.jpeg,1200,1200
Electrodomésticos,59,8,234,337,350.jpg,350,350
Electrodomésticos,279,119,1167,2058,383796-0000-001.jpg,1725,2331
Electrodomésticos,416,0,674,1500,46O4Q22I2JBQXELINP7OYZ7QKE.jpg,1500,1500
Electrodomésticos,131,0,683,632,5-increibles-hornos-de-gas-para-cocinas-integrales-1024x632.jpg,1024,632
Electrodomésticos,80,37,589,927,5CC25439406.jpg,1000,1000
Electrodomésticos,440,149,1451,2836,617058-0000-001.jpg,2331,3150
Electrodomésticos,215,79,381,648,7_MDRT480WENDXW.jpg,800,800
Electrodomésticos,488,24,529,1436,8122054_1.jpeg,1500,1500
Electrodomésticos,163,43,706,932,81AXBC32sEL._SL1500_-scaled.jpg,1024,1024
Electrodomésticos,1294,915,979,797,84ebb6f98c96b20f27c7688dbef763e6.jpg,2962,3949
Electrodomésticos,1270,1667,920,1170,84ebb6f98c96b20f27c7688dbef763e6.jpg,2962,3949
Electrodomésticos,444,98,897,948,859991641820-lifestyle4-1665129361.jpg,2000,1125
Electrodomésticos,326,42,452,642,D-1.jpg,1100,730
Electrodomésticos,399,96,334,454,DA_Lavadoras.png,828,563
Electrodomésticos,20,78,596,847,EC9D98_EB85B9EC8389EC8381ED9288E28099_EC9785EAB384_ECB59CEB8BA4_EC8898EC8381.jpg,640,938
Electrodomésticos,452,245,364,348,HORNO-CONVECTOR-ELECTRICO-1-1.png,1280,720
Electrodomésticos,60,60,658,516,Hornear-800x600-1-768x576.jpg,768,576
Electrodomésticos,233,469,990,506,Horno-PequeC3B1o.jpg,1500,1500
Electrodomésticos,222,22,560,949,LAVADORA_WA-80H4200SW_1.jpg,1000,1000
Electrodomésticos,168,53,271,504,RS65R5691M9_01.png,600,600
Electrodomésticos,154,56,514,1386,Refrigerador-400lts-blanco.png,1500,1500
Electrodomésticos,37,32,296,601,RefrigeradorSamsung.jpg,637,650
Electrodomésticos,461,327,254,259,Te-contamos-todo-sobre-el-Horno-Electrico-empotrable-1.png,1280,720
Electrodomésticos,210,31,406,687,Untitled-1-02.jpg,801,800
Electrodomésticos,204,14,616,964,Washer_PremiumCare14kg_Perspective_Fensa_Spanish.jpg,1000,1000
Electrodomésticos,116,38,199,335,WhatsApp-Image-2021-05-19-at-15.42.42-518x381.jpg,518,381
Electrodomésticos,439,407,213,177,ades-en-cocina-moderna-con-bombo-negro-taburetes-en-barra-de-desayuno-bt158a.jpg,975,1390
Electrodomésticos,439,585,208,317,ades-en-cocina-moderna-con-bombo-negro-taburetes-en-barra-de-desayuno-bt158a.jpg,975,1390
Electrodomésticos,204,57,150,183,banner-hogami-electrodomesticos-instalacion-horno-electrico-430x282-02.webp,430,282
Electrodomésticos,639,179,375,515,centrifugado-de-una-lavadora.jpg,1200,800
Electrodomésticos,22,110,399,442,cocina-horno-fuegos-y-campana-negra_d5dca837_600x600.jpg,600,600
Electrodomésticos,113,734,2393,2537,cq5dam.web.5000.5000.jpeg,2674,4011
Electrodomésticos,375,264,155,211,elegir-horno-cocina-convencional-vapor-multifuncion-hola-decoracion-m.jpg,745,745
Electrodomésticos,525,269,146,190,elegir-horno-cocina-convencional-vapor-multifuncion-hola-decoracion-m.jpg,745,745
Electrodomésticos,482,42,996,1873,ge_profile_refrigerador_755L_inoxidable_GKCS6FGGFSS_frente.jpg,2000,2000
Electrodomésticos,261,73,441,875,geappliances_refrigeradores_755lt_inoxidable_grc26fgkfss_frente.jpg,1000,1000
Electrodomésticos,59,107,519,295,horno.png,739,473
Electrodomésticos,413,258,332,325,hornos-dimensiones-tamano-estandar.jpg,1200,600
Electrodomésticos,180,7,763,884,hornos-inteligentes-1200x900.jpg,1200,900
Electrodomésticos,162,17,138,151,image27.jpeg,300,168
Electrodomésticos,44,141,83,27,image27.jpeg,300,168
Electrodomésticos,5,13,214,211,images24.jpg,225,225
Electrodomésticos,63,150,319,457,lavadora.jpg,900,686
Electrodomésticos,117,18,350,563,lavadoras-600x600.png,600,600
Electrodomésticos,196,167,176,242,lavadoras-balay.jpg,541,457
Electrodomésticos,297,9,421,980,mabe_refrigeradora_rmp400fznc_frente.png,1000,1000
Electrodomésticos,237,36,273,346,mejores-marcas-de-refrigeradores-profeco-1.jpg,720,477
Electrodomésticos,1,43,217,380,mejores-marcas-de-refrigeradores-profeco-1.jpg,720,477
Electrodomésticos,551,61,169,381,mejores-marcas-de-refrigeradores-profeco-1.jpg,720,477
Electrodomésticos,267,56,175,574,mejores-refrigeradores.jpg,1200,675
Electrodomésticos,442,44,316,620,mejores-refrigeradores.jpg,1200,675
Electrodomésticos,748,71,166,560,mejores-refrigeradores.jpg,1200,675
Electrodomésticos,425,123,338,473,mejores_marcas_de_lavadoras.jpg,1200,675
Electrodomésticos,179,143,367,723,msung-y-whirlpool-la-venta-en-una-tienda-home-depot-orlando-fl-usa-165829514.jpg,675,900
Electrodomésticos,503,83,592,804,omicrono_436967102_135275274_1706x960.jpg,1706,960
Electrodomésticos,275,37,387,636,preguntas_frecuentes-lavadoras.jpg,850,700
Electrodomésticos,694,854,281,283,property-interiors-royalty-free-image-1582720566.jpg,2112,1419
Electrodomésticos,192,325,410,910,property-interiors-royalty-free-image-1582720566.jpg,2112,1419
Electrodomésticos,662,54,423,824,refrigeradores-limpieza.jpg,1101,899
Electrodomésticos,529,179,532,614,tips-comprar-horno.jpg,1628,904
Electrodomésticos,390,196,504,350,usar_horno_eficientemente_ahorrar_luz_destacada.jpg,1280,720
Electrodomésticos,392,557,504,163,usar_horno_eficientemente_ahorrar_luz_destacada.jpg,1280,720
Electrodomésticos,16,38,765,762,wallpaper-refrigeradores-hoven.jpg,800,800
Electrodomésticos,370,814,600,907,web_lbb14pb-2_4.jpg.jpg,1333,2000
Electrodomésticos,179,8,552,910,wgab-home-appliance-clothes-dryer-lavadora-clothes-dryer-cleaning-dishwasher.png,920,920
