label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
Electronica de Entretenimiento,373,190,84,133,Electronica de Entretenimiento (16).jpg,800,460
Electronica de Entretenimiento,445,164,99,124,Electronica de Entretenimiento (16).jpg,800,460
Electronica de Entretenimiento,483,54,300,264,Electronica de Entretenimiento (16).jpg,800,460
Electronica de Entretenimiento,170,82,297,196,Electronica de Entretenimiento (16).webp,640,441
Electronica de Entretenimiento,461,298,191,369,Electronica de Entretenimiento (17).jpg,1920,1080
Electronica de Entretenimiento,401,691,367,259,Electronica de Entretenimiento (17).jpg,1920,1080
Electronica de Entretenimiento,773,759,576,170,Electronica de Entretenimiento (17).jpg,1920,1080
Electronica de Entretenimiento,1344,727,189,202,Electronica de Entretenimiento (17).jpg,1920,1080
Electronica de Entretenimiento,773,83,532,561,Electronica de Entretenimiento (17).jpg,1920,1080
Electronica de Entretenimiento,1365,306,202,367,Electronica de Entretenimiento (17).jpg,1920,1080
Electronica de Entretenimiento,1100,407,2116,1582,Electronica de Entretenimiento (17).webp,3840,2160
Electronica de Entretenimiento,67,93,802,377,Electronica de Entretenimiento (18).jpg,960,540
Electronica de Entretenimiento,754,85,186,96,Electronica de Entretenimiento (18).jpg,960,540
Electronica de Entretenimiento,129,86,319,204,Electronica de Entretenimiento (18).webp,500,333
Electronica de Entretenimiento,91,60,63,113,Electronica de Entretenimiento (18).webp,500,333
Electronica de Entretenimiento,295,30,205,141,Electronica de Entretenimiento (18).webp,500,333
Electronica de Entretenimiento,283,43,283,234,Electronica de Entretenimiento (19).jpg,1200,900
Electronica de Entretenimiento,153,37,345,215,Electronica de Entretenimiento (19).webp,640,424
Electronica de Entretenimiento,259,286,123,23,Electronica de Entretenimiento (19).webp,640,424
Electronica de Entretenimiento,80,147,656,263,Electronica de Entretenimiento (2).avif,1000,448
Electronica de Entretenimiento,748,140,176,232,Electronica de Entretenimiento (2).avif,1000,448
Electronica de Entretenimiento,342,468,1051,782,Electronica de Entretenimiento (2).jpg,2560,1707
Electronica de Entretenimiento,1449,1163,196,119,Electronica de Entretenimiento (2).jpg,2560,1707
Electronica de Entretenimiento,412,1159,943,203,Electronica de Entretenimiento (2).jpg,2560,1707
Electronica de Entretenimiento,1345,503,705,751,Electronica de Entretenimiento (2).jpg,2560,1707
Electronica de Entretenimiento,67,112,113,83,Electronica de Entretenimiento (2).webp,255,255
Electronica de Entretenimiento,191,110,61,41,Electronica de Entretenimiento (2).webp,255,255
Electronica de Entretenimiento,100,25,593,753,Electronica de Entretenimiento (20).jpg,800,800
Electronica de Entretenimiento,84,117,1193,628,Electronica de Entretenimiento (20).webp,1366,768
Electronica de Entretenimiento,5,74,56,89,Electronica de Entretenimiento (21).jpg,246,205
Electronica de Entretenimiento,63,52,160,102,Electronica de Entretenimiento (21).jpg,246,205
Electronica de Entretenimiento,197,76,49,67,Electronica de Entretenimiento (21).jpg,246,205
Electronica de Entretenimiento,301,81,264,164,Electronica de Entretenimiento (21).webp,640,427
Electronica de Entretenimiento,0,0,650,438,Electronica de Entretenimiento (22).jpg,650,438
Electronica de Entretenimiento,172,42,278,181,Electronica de Entretenimiento (22).webp,640,360
Electronica de Entretenimiento,178,143,889,465,Electronica de Entretenimiento (23).jpg,1280,720
Electronica de Entretenimiento,0,29,288,237,Electronica de Entretenimiento (23).jpg,1280,720
Electronica de Entretenimiento,77,58,183,256,Electronica de Entretenimiento (23).webp,340,340
Electronica de Entretenimiento,367,77,386,314,Electronica de Entretenimiento (24).jpg,1200,628
Electronica de Entretenimiento,450,465,257,93,Electronica de Entretenimiento (24).jpg,1200,628
Electronica de Entretenimiento,745,449,82,75,Electronica de Entretenimiento (24).jpg,1200,628
Electronica de Entretenimiento,786,282,208,198,Electronica de Entretenimiento (24).jpg,1200,628
Electronica de Entretenimiento,592,1294,2635,1205,Electronica de Entretenimiento (24).webp,3840,2740
Electronica de Entretenimiento,0,592,1907,519,Electronica de Entretenimiento (24).webp,3840,2740
Electronica de Entretenimiento,2515,713,1325,948,Electronica de Entretenimiento (24).webp,3840,2740
Electronica de Entretenimiento,150,52,476,705,Electronica de Entretenimiento (25).jpg,800,800
Electronica de Entretenimiento,270,41,758,640,Electronica de Entretenimiento (25).webp,1200,735
Electronica de Entretenimiento,1031,877,874,589,Electronica de Entretenimiento (26).jpg,3600,2025
Electronica de Entretenimiento,2,39,1133,512,Electronica de Entretenimiento (27).jpg,1200,600
Electronica de Entretenimiento,182,107,408,246,Electronica de Entretenimiento (3).avif,750,555
Electronica de Entretenimiento,64,203,961,661,Electronica de Entretenimiento (3).jpg,1200,1200
Electronica de Entretenimiento,0,0,450,311,Electronica de Entretenimiento (3).webp,450,311
Electronica de Entretenimiento,24,8,1184,712,Electronica de Entretenimiento (4).avif,1280,720
Electronica de Entretenimiento,352,116,428,452,Electronica de Entretenimiento (4).jpg,1000,1000
Electronica de Entretenimiento,25,87,480,345,Electronica de Entretenimiento (4).webp,540,540
Electronica de Entretenimiento,9,10,422,363,Electronica de Entretenimiento (5).jpg,450,382
Electronica de Entretenimiento,110,42,411,498,Electronica de Entretenimiento (5).webp,610,610
Electronica de Entretenimiento,9,2,429,188,Electronica de Entretenimiento (6).jpg,450,195
Electronica de Entretenimiento,101,22,440,574,Electronica de Entretenimiento (6).webp,640,640
Electronica de Entretenimiento,203,8,932,593,Electronica de Entretenimiento (7).jpg,1366,711
Electronica de Entretenimiento,959,54,1409,917,Electronica de Entretenimiento (7).webp,3840,2166
Electronica de Entretenimiento,377,250,1220,838,Electronica de Entretenimiento (8).jpg,2000,1333
Electronica de Entretenimiento,79,164,3128,1912,Electronica de Entretenimiento (8).webp,3840,2166
Electronica de Entretenimiento,43,107,719,593,Electronica de Entretenimiento (9).jpg,800,800
Electronica de Entretenimiento,143,20,214,450,Electronica de Entretenimiento (9).webp,500,500
